Date,Open,High,Low,Close,Adj Close,Volume
2020-08-12,82.930000,84.289001,82.459999,83.949997,82.628014,1467300
2020-08-13,84.510002,86.389999,84.510002,85.760002,84.409515,1619000
2020-08-14,86.080002,86.300003,84.357002,84.720001,83.385887,1060400
2020-08-17,85.389999,87.750000,85.320000,87.629997,86.250061,1712200
2020-08-18,88.820000,88.959999,87.304001,88.580002,87.185104,1900500
2020-08-19,88.629997,90.379997,88.184998,88.860001,87.460693,1990600
2020-08-20,88.309998,89.989998,88.050003,89.480003,88.070930,1458900
2020-08-21,90.000000,90.419998,89.662003,89.830002,88.415421,1887800
2020-08-24,91.900002,91.900002,87.879997,88.459999,87.066994,2622800
2020-08-25,88.459999,89.582001,87.400002,89.500000,88.090614,1377400
2020-08-26,89.709999,92.120003,89.709000,91.400002,89.960701,1881000
2020-08-27,92.010002,92.010002,89.500000,90.769997,89.340614,1596900
2020-08-28,91.519997,92.980003,91.300003,92.360001,90.905579,1503800
2020-08-31,92.860001,95.680000,92.500000,95.330002,93.828812,3546200
2020-09-01,96.449997,97.290001,95.424004,97.209999,95.679207,3755400
2020-09-02,98.900002,98.900002,93.919998,96.970001,95.442986,4156100
2020-09-03,94.150002,94.199997,88.860001,89.809998,88.395729,4679700
2020-09-04,89.190002,90.180000,81.330002,87.050003,85.679199,5475800
2020-09-08,82.790001,86.089996,82.110001,83.099998,81.791397,3332700
2020-09-09,85.449997,86.900002,84.162003,86.580002,85.216599,3779300
2020-09-10,88.000000,89.400002,85.000000,85.839996,84.488251,3581600
2020-09-11,86.790001,87.309998,83.900002,85.349998,84.005966,2958300
2020-09-14,86.660004,89.279999,86.589996,89.089996,87.687065,2642200
2020-09-15,91.000000,92.699997,90.400002,91.830002,90.383926,2553800
2020-09-16,92.099998,93.309998,91.370003,91.639999,90.196915,1948300
2020-09-17,88.369003,90.360001,88.050003,89.300003,87.893768,1758100
2020-09-18,90.489998,90.863998,87.709999,89.879997,88.464630,1601200
2020-09-21,88.389999,90.699997,86.849998,90.580002,89.153610,2325600
2020-09-22,90.809998,91.790001,88.933998,91.709999,90.265816,1592000
2020-09-23,91.110001,91.480003,87.349998,87.949997,86.565018,1764300
2020-09-24,86.209999,89.254997,85.269997,87.900002,86.515816,3232600
2020-09-25,88.089996,90.809998,88.019997,90.750000,89.320930,1590900
2020-09-28,92.919998,93.050003,90.959999,91.720001,90.275658,1892800
2020-09-29,91.760002,93.379997,91.739998,92.769997,91.309120,1525700
2020-09-30,92.849998,93.547997,91.320000,92.000000,90.551247,2843500
2020-10-01,93.389999,94.540001,92.919998,94.540001,93.051247,2391400
2020-10-02,91.559998,94.059998,91.550003,92.320000,90.866211,2792100
2020-10-05,93.559998,95.959999,93.559998,95.889999,94.379990,1830400
2020-10-06,95.940002,97.910004,94.879997,95.669998,94.163452,2497300
2020-10-07,97.099998,100.019997,97.099998,99.209999,97.647705,3147300
2020-10-08,101.860001,101.860001,100.190002,100.570000,98.986290,2437400
2020-10-09,101.660004,103.029999,101.320000,102.760002,101.141808,2728200
2020-10-12,104.769997,105.000000,102.260002,102.330002,100.718582,3083200
2020-10-13,102.790001,105.199997,102.160004,104.830002,103.179214,3364100
2020-10-14,105.650002,106.150002,103.500000,103.769997,102.135895,3538300
2020-10-15,101.400002,103.077003,101.120003,102.830002,101.210709,2407700
2020-10-16,104.080002,104.500000,102.699997,102.760002,101.141808,2082400
2020-10-19,104.110001,104.550003,101.860001,102.250000,100.639839,2480800
2020-10-20,102.839996,103.279999,100.750000,100.830002,99.242203,2197900
2020-10-21,100.150002,100.769997,97.699997,97.949997,96.407547,2869800
2020-10-22,99.160004,99.839996,96.855003,98.580002,97.027634,2444800
2020-10-23,99.120003,99.180000,97.410004,99.180000,97.618179,1875300
2020-10-26,98.160004,99.839996,95.860001,97.199997,95.669357,2342200
2020-10-27,97.839996,98.995003,97.635002,98.629997,97.076843,1410200
2020-10-28,96.309998,96.370003,94.349998,94.750000,93.257942,2518900
2020-10-29,95.599998,96.459999,94.930000,95.989998,94.478416,2078500
2020-10-30,95.000000,95.150002,89.949997,90.790001,89.360306,4213700
2020-11-02,91.970001,92.519997,89.389999,90.800003,89.370148,3886200
2020-11-03,92.220001,93.779999,90.949997,93.160004,91.692986,2810300
2020-11-04,95.930000,98.320000,95.220001,97.510002,95.974480,4374700
2020-11-05,100.730003,100.980003,99.209999,100.820000,99.232353,4254400
2020-11-06,101.150002,102.629997,99.610001,102.080002,100.472519,3238600
2020-11-09,105.000000,105.500000,97.379997,97.430000,95.895737,4654000
2020-11-10,97.260002,97.620003,91.800003,94.760002,93.267784,4419800
2020-11-11,96.790001,98.779999,96.010002,98.730003,97.175270,4150700
2020-11-12,99.599998,100.400002,98.320000,98.889999,97.332748,2490600
2020-11-13,99.949997,100.680000,98.699997,99.400002,97.834717,1828100
2020-11-16,99.650002,99.989998,98.202003,99.540001,97.972511,2056900
2020-11-17,100.650002,101.250000,99.639999,101.230003,99.635902,2460800
2020-11-18,101.500000,102.419998,100.563004,101.019997,99.429207,2449500
2020-11-19,101.239998,103.874001,101.239998,103.260002,101.633934,2270200
2020-11-20,103.790001,105.500000,103.174004,104.900002,103.248108,2010900
2020-11-23,106.269997,108.279999,105.599998,107.419998,105.728424,3730200
2020-11-24,109.080002,109.389999,105.910004,106.139999,104.468582,3089400
2020-11-25,106.410004,108.540001,105.919998,108.480003,106.771736,2135900
2020-11-27,109.849998,111.825996,109.094002,111.779999,110.019768,1909500
2020-11-30,113.660004,113.760002,108.800003,112.370003,110.600479,3235700
2020-12-01,114.000000,114.199997,112.138000,112.760002,110.984337,3069300
2020-12-02,111.459999,112.470001,109.599998,112.339996,110.570946,2473300
2020-12-03,113.519997,115.550003,112.949997,114.279999,112.480400,2962400
2020-12-04,115.839996,117.360001,114.760002,117.190002,115.344574,3384400
2020-12-07,119.010002,122.019997,118.279999,120.680000,118.779617,4445100
2020-12-08,121.269997,122.910004,120.150002,122.169998,120.246147,4349600
2020-12-09,123.879997,125.529999,118.760002,119.980003,118.090645,7841700
2020-12-10,117.750000,125.320000,117.720001,125.199997,123.228432,5094500
2020-12-11,124.940002,125.839996,121.680000,123.870003,121.919380,5271100
2020-12-14,126.089996,127.650002,124.199997,124.250000,122.293396,4670500
2020-12-15,126.449997,126.449997,123.239998,124.300003,122.342613,4390600
2020-12-16,124.699997,125.129997,122.522003,123.949997,121.998116,3231600
2020-12-17,125.339996,126.540001,124.790001,126.070000,124.084740,3860700
2020-12-18,127.570000,128.199005,125.940002,127.300003,125.295372,4205100
2020-12-21,126.970001,133.009995,126.250000,131.339996,129.271744,6958900
2020-12-22,134.399994,135.729004,132.669998,135.050003,132.923325,7425100
2020-12-23,137.018005,137.080002,132.809998,134.960007,132.834747,7202900
2020-12-24,135.639999,136.080002,132.419998,133.029999,130.935135,4038300
2020-12-28,135.550003,135.850006,129.720001,129.800003,127.756004,9479800
2020-12-29,128.529999,128.690002,120.809998,124.320000,124.320000,10938400
2020-12-30,125.781998,127.550003,125.559998,127.099998,127.099998,5106300
2020-12-31,127.720001,127.739998,123.964996,124.489998,124.489998,5444800
2021-01-04,126.220001,127.190002,122.440002,124.690002,124.690002,8314400
2021-01-05,124.379997,127.839996,124.080002,127.760002,127.760002,5362200
2021-01-06,126.690002,131.149994,125.849998,128.229996,128.229996,6847500
2021-01-07,131.160004,138.619995,131.130005,138.380005,138.380005,8145100
2021-01-08,142.029999,145.639999,139.289993,142.479996,142.479996,12830300
2021-01-11,140.250000,140.630005,136.800003,138.220001,138.220001,8217800
2021-01-12,140.179993,141.660004,139.039993,140.990005,140.990005,6045300
2021-01-13,141.929993,143.500000,140.500000,141.720001,141.720001,5182100
2021-01-14,143.362000,147.449997,142.779999,145.279999,145.279999,7691100
2021-01-15,146.869995,148.009995,141.679993,141.910004,141.910004,9489400
2021-01-19,145.360001,146.220001,144.110001,146.130005,146.130005,7212000
2021-01-20,148.953003,149.800003,146.710007,147.110001,147.110001,7964400
2021-01-21,148.419998,148.419998,144.539993,144.809998,144.809998,7291700
2021-01-22,144.100006,146.169998,143.889999,146.080002,146.080002,5714800
2021-01-25,148.561996,149.850006,142.929993,146.669998,146.669998,8570800
2021-01-26,147.250000,147.339996,141.720001,141.830002,141.830002,8106400
2021-01-27,139.063995,142.500000,135.169998,138.350006,138.350006,10003900
2021-01-28,138.570007,141.839996,138.139999,140.369995,140.369995,5865400
2021-01-29,139.860001,141.179993,135.050003,137.440002,137.440002,7195500
2021-02-01,139.979996,142.800003,138.410004,142.619995,142.619995,7828500
2021-02-02,145.300003,147.949997,144.929993,146.889999,146.889999,7960800
2021-02-03,148.630005,148.699997,145.419998,146.110001,146.110001,6504200
2021-02-04,147.929993,148.500000,146.916000,148.350006,148.350006,5259900
2021-02-05,148.800003,149.750000,147.419998,149.460007,149.460007,5577500
2021-02-08,152.050003,153.889999,151.449997,153.309998,153.309998,8583400
2021-02-09,153.910004,156.649994,152.830002,154.929993,154.929993,8122900
2021-02-10,157.199997,157.910004,150.460007,153.100006,153.100006,14325800
2021-02-11,155.000000,156.380005,152.380005,154.570007,154.570007,8823800
2021-02-12,153.880005,156.600006,152.009995,156.580002,156.580002,6585200
2021-02-16,159.050003,159.699997,154.729996,155.119995,155.119995,11148800
2021-02-17,153.490005,153.509995,147.460007,152.169998,152.169998,13602000
2021-02-18,149.048996,150.220001,146.089996,149.190002,149.190002,10989900
2021-02-19,151.500000,154.000000,151.000000,152.610001,152.610001,7901900
2021-02-22,149.720001,150.929993,143.250000,143.779999,143.779999,16368700
2021-02-23,136.179993,139.990005,126.815002,139.039993,139.039993,37539000
2021-02-24,138.440002,140.220001,134.500000,138.320007,138.320007,15840200
2021-02-25,136.179993,138.690002,128.410995,129.509995,129.509995,16444800
2021-02-26,130.699997,132.970001,126.070000,130.360001,130.360001,16944000
2021-03-01,134.539993,137.000000,133.509995,136.699997,136.699997,11546900
2021-03-02,138.250000,138.369995,133.160004,133.509995,133.509995,9214200
2021-03-03,132.910004,133.440002,124.440002,125.110001,125.110001,16434300
2021-03-04,124.199997,125.930000,114.629997,118.430000,118.430000,27200200
2021-03-05,119.220001,119.440002,106.250000,117.070000,117.070000,38952100
2021-03-08,117.000000,118.879997,109.239998,110.260002,110.260002,23443200
2021-03-09,117.000000,122.860001,116.300003,121.750000,121.750000,25220600
2021-03-10,126.169998,126.750000,120.500000,121.190002,121.190002,19478200
2021-03-11,125.959999,129.119995,124.519997,128.679993,128.679993,18622400
2021-03-12,125.000000,126.690002,122.570000,126.680000,126.680000,15355200
2021-03-15,127.050003,128.919998,125.519997,128.880005,128.880005,10047500
2021-03-16,130.509995,130.800003,123.980003,126.019997,126.019997,13847800
2021-03-17,122.750000,129.000000,120.940002,127.459999,127.459999,14434100
2021-03-18,124.360001,125.150002,119.510002,120.070000,120.070000,14738800
2021-03-19,119.989998,122.730003,118.199997,122.360001,122.360001,12484400
2021-03-22,124.000000,126.379997,122.529999,124.720001,124.720001,8948100
2021-03-23,124.791000,124.791000,121.150002,121.699997,121.699997,7454400
2021-03-24,122.500000,122.680000,114.550003,114.779999,114.779999,18523900
2021-03-25,111.360001,114.879997,110.389999,114.419998,114.419998,21016000
2021-03-26,114.430000,115.940002,109.550003,113.970001,113.970001,17671800
2021-03-29,113.599998,113.650002,109.730003,111.169998,111.169998,14228200
2021-03-30,110.000000,114.800003,108.809998,114.419998,114.419998,14589400
2021-03-31,115.940002,120.510002,115.860001,119.949997,119.949997,17368500
2021-04-01,122.959999,124.625000,120.570000,120.849998,120.849998,12606100
2021-04-05,124.360001,124.360001,120.669998,121.639999,121.639999,9480800
2021-04-06,121.669998,125.025002,121.480003,123.830002,123.830002,8739800
2021-04-07,123.309998,123.849998,120.610001,120.820000,120.820000,6131200
2021-04-08,122.800003,124.410004,122.629997,124.139999,124.139999,6610900
2021-04-09,123.010002,123.419998,121.940002,123.260002,123.260002,5555100
2021-04-12,122.690002,122.900002,120.230003,122.470001,122.470001,5261300
2021-04-13,123.279999,127.709999,123.279999,127.559998,127.559998,12014900
2021-04-14,128.300003,130.279999,124.510002,124.870003,124.870003,9959200
2021-04-15,126.839996,127.419998,125.320000,126.620003,126.620003,7953900
2021-04-16,126.510002,126.620003,123.404999,124.379997,124.379997,6895800
2021-04-19,122.570000,123.699997,118.940002,120.440002,120.440002,11418300
2021-04-20,120.129997,121.885002,117.230003,119.000000,119.000000,9825700
2021-04-21,117.779999,121.820000,116.540001,121.820000,121.820000,6537500
2021-04-22,122.540001,124.419998,120.370003,121.410004,121.410004,7751500
2021-04-23,121.924004,123.925003,121.529999,123.699997,123.699997,4761400
2021-04-26,124.629997,127.820000,123.519997,127.730003,127.730003,6403900
2021-04-27,127.620003,128.139999,125.199997,126.239998,126.239998,4985300
2021-04-28,125.300003,126.459999,123.879997,125.379997,125.379997,5190200
2021-04-29,126.150002,126.300003,120.580002,121.760002,121.760002,9289400
2021-04-30,120.089996,122.610001,119.849998,120.589996,120.589996,5070812
