Date,Open,High,Low,Close,Adj Close,Volume
2020-09-04,7.750000,7.780000,7.600000,7.770000,7.770000,55100
2020-09-08,7.590000,7.740000,7.400000,7.405000,7.405000,75200
2020-09-09,7.250000,7.250000,7.140000,7.140000,7.140000,58100
2020-09-10,7.020000,7.550000,7.020000,7.485000,7.485000,39900
2020-09-11,7.500000,7.690000,7.490000,7.690000,7.690000,43400
2020-09-14,7.870000,7.900000,7.690000,7.850000,7.850000,19300
2020-09-15,7.850000,7.850000,7.530000,7.550000,7.550000,80900
2020-09-16,7.650000,7.665000,7.600000,7.600000,7.600000,25300
2020-09-17,7.700000,7.700000,7.600000,7.640000,7.640000,19500
2020-09-18,7.670000,7.700000,7.553000,7.570000,7.570000,13500
2020-09-21,7.510000,7.650000,7.510000,7.625000,7.625000,101800
2020-09-22,7.770000,7.827000,7.650000,7.680000,7.680000,33100
2020-09-23,8.000000,8.110000,8.000000,8.110000,8.110000,48900
2020-09-24,8.450000,8.450000,8.274000,8.430000,8.430000,119200
2020-09-25,8.310000,8.310000,8.100000,8.210000,8.210000,44500
2020-09-28,8.110000,8.110000,7.940000,8.090000,8.090000,66700
2020-09-29,8.150000,8.310000,8.130000,8.230000,8.230000,52100
2020-09-30,8.150000,8.250000,8.100000,8.240000,8.240000,63200
2020-10-01,8.300000,8.400000,8.297000,8.360000,8.360000,21200
2020-10-02,8.550000,8.750000,8.550000,8.650000,8.650000,134300
2020-10-05,8.740000,8.845000,8.700000,8.730000,8.730000,59300
2020-10-06,8.530000,8.680000,8.510000,8.520000,8.520000,110900
2020-10-07,8.390000,8.390000,8.130000,8.160000,8.160000,68400
2020-10-08,8.100000,8.160000,8.060000,8.130000,8.130000,79000
2020-10-09,8.040000,8.085000,7.860000,7.880000,7.880000,54900
2020-10-12,7.900000,7.990000,7.900000,7.950000,7.950000,37200
2020-10-13,7.900000,7.950000,7.900000,7.940000,7.940000,59500
2020-10-14,7.700000,7.700000,7.460000,7.490000,7.490000,53500
2020-10-15,7.440000,7.440000,7.130000,7.400000,7.400000,112100
2020-10-16,7.280000,7.330000,7.000000,7.000000,7.000000,103100
2020-10-19,7.000000,7.170000,6.830000,7.110000,7.110000,195600
2020-10-20,7.100000,7.450000,7.100000,7.390000,7.390000,51200
2020-10-21,7.500000,7.870000,7.500000,7.670000,7.670000,54800
2020-10-22,7.670000,7.800000,7.490000,7.510000,7.510000,44200
2020-10-23,7.400000,7.500000,7.334000,7.390000,7.390000,10700
2020-10-26,7.090000,7.290000,7.090000,7.180000,7.180000,141900
2020-10-27,7.395000,7.460000,7.120000,7.120000,7.120000,33100
2020-10-28,7.030000,7.095000,6.850000,6.860000,6.860000,33300
2020-10-29,6.800000,6.800000,6.500000,6.500000,6.500000,81100
2020-10-30,6.749000,6.820000,6.630000,6.770000,6.770000,71900
2020-11-02,6.670000,6.710000,6.500000,6.520000,6.520000,22900
2020-11-03,6.630000,6.630000,6.310000,6.560000,6.560000,28700
2020-11-04,6.550000,6.550000,6.350000,6.360000,6.360000,27000
2020-11-05,6.290000,6.690000,6.290000,6.540000,6.540000,44500
2020-11-06,6.600000,6.880000,6.560000,6.800000,6.800000,26400
2020-11-09,7.030000,7.050000,6.920000,7.010000,7.010000,57700
2020-11-10,6.900000,6.900000,6.650000,6.670000,6.670000,77900
2020-11-11,6.350000,6.458000,6.210000,6.220000,6.220000,98900
2020-11-12,6.500000,6.500000,6.260000,6.410000,6.410000,46700
2020-11-13,6.500000,6.500000,6.232000,6.310000,6.310000,63500
2020-11-16,6.510000,6.510000,6.250000,6.280000,6.280000,14100
2020-11-17,6.480000,6.480000,6.250000,6.250000,6.250000,24300
2020-11-18,6.450000,6.470000,6.336000,6.370000,6.370000,14600
2020-11-19,6.400000,6.710000,6.400000,6.600000,6.600000,93100
2020-11-20,6.540000,6.720000,6.540000,6.610000,6.610000,13600
2020-11-23,6.550000,6.800000,6.500000,6.610000,6.610000,43400
2020-11-24,6.630000,6.660000,6.353000,6.590000,6.590000,89800
2020-11-25,6.750000,6.800000,6.660000,6.700000,6.700000,35400
2020-11-27,6.400000,6.720000,6.360000,6.620000,6.620000,59000
2020-11-30,6.570000,6.570000,6.370000,6.420000,6.420000,39100
2020-12-01,6.420000,6.455000,6.350000,6.410000,6.410000,22700
2020-12-02,6.250000,6.250000,6.129000,6.170000,6.170000,46500
2020-12-03,6.100000,6.290000,6.100000,6.240000,6.240000,37900
2020-12-04,6.420000,6.550000,6.420000,6.540000,6.540000,54200
2020-12-07,6.560000,6.560000,6.260000,6.400000,6.400000,15600
2020-12-08,6.475000,6.495000,6.450000,6.460000,6.460000,14400
2020-12-09,6.640000,6.780000,6.620000,6.710000,6.710000,75800
2020-12-10,6.990000,7.120000,6.985000,7.044000,7.044000,50100
2020-12-11,7.100000,7.200000,7.090000,7.180000,7.180000,54100
2020-12-14,7.270000,7.560000,7.270000,7.300000,7.300000,83300
2020-12-15,7.300000,7.300000,7.270000,7.300000,7.300000,42500
2020-12-16,7.260000,7.280000,7.030000,7.090000,7.090000,42000
2020-12-17,7.210000,7.470000,7.210000,7.410000,7.410000,68300
2020-12-18,7.410000,7.525000,7.360000,7.460000,7.460000,39400
2020-12-21,7.390000,7.500000,7.250000,7.270000,7.270000,57600
2020-12-22,7.440000,7.550000,7.440000,7.512000,7.512000,54200
2020-12-23,7.600000,7.800000,7.590000,7.730000,7.730000,95700
2020-12-24,7.770000,7.770000,7.560000,7.560000,7.560000,13200
2020-12-28,7.750000,7.760000,7.600000,7.635000,7.635000,34600
2020-12-29,7.570000,7.585000,7.110000,7.200000,7.200000,133000
2020-12-30,7.440000,7.690000,7.345000,7.510000,7.510000,176900
2020-12-31,7.590000,7.750000,7.590000,7.700000,7.700000,24700
2021-01-04,8.000000,8.600000,8.000000,8.470000,8.470000,191700
2021-01-05,8.490000,8.940000,8.490000,8.560000,8.560000,219900
2021-01-06,8.500000,8.740000,8.380000,8.530000,8.530000,83000
2021-01-07,9.000000,9.340000,9.000000,9.320000,9.320000,294500
2021-01-08,10.010000,10.570000,10.010000,10.340000,10.340000,364900
2021-01-11,11.350000,12.100000,11.320000,11.800000,11.800000,428100
2021-01-12,10.310000,11.500000,10.310000,10.590000,10.590000,477200
2021-01-13,9.900000,9.990000,9.509000,9.960000,9.960000,308100
2021-01-14,10.390000,10.540000,10.100000,10.470000,10.470000,111700
2021-01-15,11.500000,11.500000,11.000000,11.040000,11.040000,128700
2021-01-19,11.130000,11.200000,10.550000,10.710000,10.710000,158200
2021-01-20,10.710000,10.850000,10.710000,10.800000,10.800000,43300
2021-01-21,10.840000,11.500000,10.840000,11.330000,11.330000,182300
2021-01-22,11.040000,11.060000,10.720000,11.000000,11.000000,133400
2021-01-25,10.680000,10.710000,10.310000,10.700000,10.700000,94400
2021-01-26,10.170000,10.170000,9.580000,9.600000,9.600000,299400
2021-01-27,9.630000,10.100000,9.630000,10.023000,10.023000,130800
2021-01-28,10.000000,10.000000,9.571000,9.760000,9.760000,59200
2021-01-29,9.860000,10.530000,9.860000,10.340000,10.340000,116600
2021-02-01,10.460000,10.460000,10.000000,10.190000,10.190000,38500
2021-02-02,9.370000,9.370000,9.210000,9.230000,9.230000,104500
2021-02-03,9.360000,9.550000,9.360000,9.450000,9.450000,87700
2021-02-04,9.450000,9.950000,9.450000,9.810000,9.810000,41200
2021-02-05,10.250000,10.350000,10.023000,10.240000,10.240000,85000
2021-02-08,10.010000,10.046000,9.574000,9.790000,9.790000,85200
2021-02-09,10.210000,10.300000,9.981000,10.100000,10.100000,63700
2021-02-10,10.550000,10.840000,10.550000,10.750000,10.750000,83700
2021-02-11,10.740000,11.550000,10.575000,11.550000,11.550000,131500
2021-02-12,12.060000,12.755000,12.060000,12.430000,12.430000,366400
2021-02-16,14.970000,16.190001,14.920000,15.820000,15.820000,517500
2021-02-17,17.250000,17.350000,15.900000,16.660000,16.660000,352400
2021-02-18,13.910000,14.000000,13.000000,13.520000,13.520000,361100
2021-02-19,13.790000,14.500000,13.790000,14.500000,14.500000,202300
2021-02-22,14.500000,14.800000,13.605000,13.740000,13.740000,226700
2021-02-23,12.800000,13.490000,12.510000,13.340000,13.340000,210700
2021-02-24,12.660000,13.360000,12.510000,13.170000,13.170000,147700
2021-02-25,13.170000,13.640000,13.040000,13.310000,13.310000,118500
2021-02-26,13.430000,13.430000,12.661000,12.710000,12.710000,98400
2021-03-01,13.000000,13.350000,12.970000,13.020000,13.020000,49300
2021-03-02,14.340000,14.900000,14.140000,14.890000,14.890000,238000
2021-03-03,15.500000,15.500000,14.890000,15.280000,15.280000,217400
2021-03-04,15.630000,15.630000,14.750000,15.260000,15.260000,178100
2021-03-05,16.000000,16.350000,15.590000,16.250000,16.250000,293700
2021-03-08,16.660000,16.660000,16.450001,16.500000,16.500000,404500
2021-03-09,16.580000,16.660000,15.510000,16.330000,16.330000,415800
2021-03-10,15.700000,15.800000,15.250000,15.320000,15.320000,290900
2021-03-11,16.340000,16.388000,15.610000,16.200001,16.200001,110100
2021-03-12,16.350000,16.600000,16.150000,16.590000,16.590000,103500
2021-03-15,17.459999,17.969999,17.020000,17.950001,17.950001,309700
2021-03-16,17.670000,18.190001,17.500000,18.000000,18.000000,350100
2021-03-17,18.590000,19.540001,18.540001,19.500000,19.500000,330400
2021-03-18,20.809999,20.840000,19.719999,20.330000,20.330000,682100
2021-03-19,20.400000,20.700001,19.299999,19.570000,19.570000,420700
2021-03-22,19.799999,19.799999,18.870001,19.059999,19.059999,250500
2021-03-23,17.799999,17.799999,16.610001,16.700001,16.700001,531000
2021-03-24,16.780001,17.455000,15.740000,17.240000,17.240000,468000
2021-03-25,18.790001,19.430000,18.070000,19.299999,19.299999,446600
2021-03-26,19.000000,19.000000,18.209999,18.420000,18.420000,229400
2021-03-29,17.879999,17.879999,16.650000,16.870001,16.870001,248400
2021-03-30,16.180000,16.500000,16.170000,16.500000,16.500000,180100
2021-03-31,16.270000,17.000000,16.270000,16.920000,16.920000,171000
2021-04-01,17.400000,18.020000,17.330000,17.930000,17.930000,185500
2021-04-05,18.139999,18.270000,17.680000,18.209999,18.209999,677200
2021-04-06,18.070000,18.180000,17.309999,17.570000,17.570000,370300
2021-04-07,17.400000,17.709999,16.850000,16.969999,16.969999,163500
2021-04-08,16.090000,16.690001,15.570000,16.530001,16.530001,357600
2021-04-09,16.840000,17.590000,16.799999,17.520000,17.520000,142700
2021-04-12,18.010000,18.299999,17.909000,18.080000,18.080000,184600
2021-04-13,17.760000,17.760000,17.010000,17.070000,17.070000,219300
2021-04-14,18.500000,18.900000,17.850000,18.790001,18.790001,335000
2021-04-15,19.490000,20.419001,19.370001,20.299999,20.299999,395300
2021-04-16,19.770000,20.170000,19.700001,19.790001,19.790001,285800
2021-04-19,20.070000,20.100000,19.900000,20.000000,20.000000,234000
2021-04-20,20.100000,20.480000,20.030001,20.450001,20.450001,281900
2021-04-21,21.250000,22.150000,21.250000,21.879999,21.879999,571100
2021-04-22,21.110001,21.110001,20.309999,20.469999,20.469999,289300
2021-04-23,20.990000,21.372000,20.850000,20.920000,20.920000,180700
2021-04-26,21.670000,21.690001,21.299000,21.400000,21.400000,273600
2021-04-27,22.400000,23.000000,22.336000,22.980000,22.980000,566500
2021-04-28,23.247999,23.559999,22.840000,23.520000,23.520000,626000
2021-04-29,23.850000,24.100000,23.600000,24.010000,24.010000,478800
2021-04-30,24.030001,24.779900,24.340000,24.700001,24.700001,481875
