Date,Open,High,Low,Close,Adj Close,Volume
2020-07-20,42.150002,42.580002,40.810001,42.380001,42.380001,5145900
2020-07-21,44.000000,45.360001,43.500000,44.160000,44.160000,7570800
2020-07-22,43.264000,45.000000,41.779999,42.310001,42.310001,4857800
2020-07-23,43.220001,43.490002,40.615002,41.000000,41.000000,6635300
2020-07-24,39.009998,40.320000,38.540001,40.099998,40.099998,5854700
2020-07-27,40.080002,41.410000,39.660000,41.320000,41.320000,3403800
2020-07-28,41.540001,42.630001,40.759998,40.860001,40.860001,2815600
2020-07-29,41.349998,42.314999,41.099998,41.770000,41.770000,3115200
2020-07-30,41.380001,42.119999,40.770000,41.299999,41.299999,1982600
2020-07-31,41.799999,43.650002,41.450001,43.580002,43.580002,5780200
2020-08-03,44.785000,47.619999,44.410000,46.029999,46.029999,8228900
2020-08-04,46.000000,46.590000,44.564999,45.189999,45.189999,4517200
2020-08-05,45.950001,46.230000,44.939999,45.520000,45.520000,3714900
2020-08-06,46.209999,46.450001,43.439999,44.439999,44.439999,4354700
2020-08-07,42.709999,43.200001,40.770000,41.610001,41.610001,7229900
2020-08-10,42.000000,42.064999,40.240002,41.000000,41.000000,5301600
2020-08-11,41.290001,41.430000,40.119999,40.340000,40.340000,3668100
2020-08-12,40.730000,41.419998,40.284000,40.939999,40.939999,2639700
2020-08-13,41.599998,42.189999,41.119999,41.750000,41.750000,3805700
2020-08-14,41.939999,42.419998,40.900002,41.580002,41.580002,2892700
2020-08-17,42.112000,43.599998,41.955002,43.490002,43.490002,2866000
2020-08-18,43.810001,45.439999,43.810001,45.310001,45.310001,4733500
2020-08-19,44.980000,45.799999,44.380001,45.270000,45.270000,3066000
2020-08-20,45.000000,45.669998,44.689999,45.070000,45.070000,2200000
2020-08-21,44.570000,45.619999,44.549999,44.990002,44.990002,2832100
2020-08-24,46.320000,48.340000,45.634998,46.119999,46.119999,5653000
2020-08-25,45.910000,47.299999,45.049999,47.000000,47.000000,5175600
2020-08-26,47.290001,49.980000,47.235001,48.720001,48.720001,7254100
2020-08-27,45.784000,46.380001,43.799999,45.139999,45.139999,12618400
2020-08-28,45.709999,48.860001,45.509998,47.389999,47.389999,7694100
2020-08-31,47.110001,49.889999,46.715000,47.250000,47.250000,7712100
2020-09-01,48.380001,52.650002,47.759998,52.250000,52.250000,10167200
2020-09-02,52.997002,54.000000,49.599998,50.880001,50.880001,5507200
2020-09-03,49.000000,49.250000,46.509998,47.270000,47.270000,5698000
2020-09-04,46.970001,48.000000,43.939999,47.020000,47.020000,6282200
2020-09-08,44.500000,45.590000,42.919998,44.389999,44.389999,6337100
2020-09-09,45.200001,45.549999,44.110001,45.099998,45.099998,2912000
2020-09-10,44.919998,45.740002,42.709999,42.970001,42.970001,4391000
2020-09-11,43.770000,44.439999,42.383999,43.020000,43.020000,2846700
2020-09-14,43.650002,44.639999,43.209999,43.950001,43.950001,3478300
2020-09-15,45.000000,46.389999,44.900002,45.389999,45.389999,5054500
2020-09-16,45.520000,45.650002,43.740002,44.150002,44.150002,3187400
2020-09-17,42.771000,44.230000,42.540001,44.220001,44.220001,3493400
2020-09-18,44.470001,44.549999,41.639999,43.080002,43.080002,5182500
2020-09-21,41.669998,43.130001,41.400002,43.090000,43.090000,3246900
2020-09-22,43.340000,43.549999,42.400002,43.310001,43.310001,2941000
2020-09-23,43.020000,43.150002,41.220001,41.849998,41.849998,2661000
2020-09-24,41.430000,42.259998,40.400002,41.889999,41.889999,3312600
2020-09-25,41.660000,42.450001,41.220001,42.200001,42.200001,2577500
2020-09-28,42.619999,43.009998,40.889999,41.810001,41.810001,2823900
2020-09-29,41.820000,41.955002,40.410000,40.660000,40.660000,2846400
2020-09-30,40.779999,42.369999,40.610001,41.599998,41.599998,2877000
2020-10-01,42.349998,43.020000,41.630001,42.509998,42.509998,3063400
2020-10-02,41.200001,42.250000,41.099998,41.799999,41.799999,1936100
2020-10-05,42.500000,45.549999,42.400002,45.099998,45.099998,7036100
2020-10-06,46.250000,48.450001,45.790001,48.169998,48.169998,8172000
2020-10-07,48.130001,48.700001,47.470001,47.669998,47.669998,3126300
2020-10-08,48.410000,48.410000,46.000000,46.599998,46.599998,2574000
2020-10-09,47.259998,48.560001,46.840000,48.419998,48.419998,2132100
2020-10-12,49.430000,49.570000,47.465000,47.880001,47.880001,3170400
2020-10-13,48.570000,48.930000,46.810001,47.660000,47.660000,2064300
2020-10-14,46.709999,46.799999,43.599998,43.689999,43.689999,8144300
2020-10-15,44.169998,44.189999,43.060001,43.759998,43.759998,3621200
2020-10-16,44.779999,44.779999,43.250000,43.820000,43.820000,3446700
2020-10-19,44.000000,45.139999,43.790001,44.000000,44.000000,4005100
2020-10-20,44.250000,45.490002,44.066002,45.240002,45.240002,3073100
2020-10-21,45.375000,45.930000,44.650002,45.160000,45.160000,3502800
2020-10-22,45.980000,46.070000,44.110001,45.299999,45.299999,3560300
2020-10-23,45.400002,45.470001,43.930000,44.439999,44.439999,4761900
2020-10-26,43.779999,45.000000,43.730000,45.000000,45.000000,2775300
2020-10-27,45.000000,45.980000,44.669998,45.820000,45.820000,2791900
2020-10-28,45.200001,45.400002,43.610001,44.369999,44.369999,4176600
2020-10-29,45.029999,47.369999,44.849998,46.410000,46.410000,3515900
2020-10-30,45.400002,46.689999,44.320000,44.669998,44.669998,2884100
2020-11-02,45.150002,45.310001,43.209999,44.459999,44.459999,2468300
2020-11-03,43.970001,45.130001,42.919998,44.619999,44.619999,1980100
2020-11-04,45.580002,48.279999,45.580002,48.160000,48.160000,6741200
2020-11-05,49.000000,49.180000,44.599998,46.060001,46.060001,8589400
2020-11-06,46.049999,48.939999,45.099998,48.869999,48.869999,7054700
2020-11-09,49.779999,49.790001,46.009998,46.040001,46.040001,5775800
2020-11-10,45.480000,45.810001,42.700001,43.700001,43.700001,8128400
2020-11-11,44.419998,45.660000,43.639999,44.200001,44.200001,5303500
2020-11-12,45.540001,46.549999,43.880001,45.900002,45.900002,5024900
2020-11-13,46.349998,49.060001,46.220001,48.900002,48.900002,6010400
2020-11-16,49.389999,51.000000,49.169998,50.049999,50.049999,6925800
2020-11-17,50.000000,51.099998,49.060001,50.049999,50.049999,3893700
2020-11-18,49.650002,49.849998,47.150002,47.849998,47.849998,7235200
2020-11-19,49.939999,59.380001,49.400002,58.459999,58.459999,24293000
2020-11-20,59.348000,61.750000,57.779999,60.000000,60.000000,9657200
2020-11-23,61.169998,63.330002,60.320000,63.320000,63.320000,6675200
2020-11-24,64.000000,64.459999,61.740002,62.840000,62.840000,4211900
2020-11-25,60.720001,62.470001,60.400002,62.009998,62.009998,3245100
2020-11-27,63.009998,65.489998,62.299999,64.860001,64.860001,2870400
2020-11-30,63.450001,65.040001,61.759998,62.860001,62.860001,4807600
2020-12-01,63.500000,63.666000,60.340000,60.820000,60.820000,3589700
2020-12-02,59.070000,62.189999,58.560001,61.790001,61.790001,2865600
2020-12-03,61.990002,64.599998,61.849998,62.330002,62.330002,2886100
2020-12-04,62.660000,68.370003,62.650002,67.790001,67.790001,5659300
2020-12-07,68.559998,74.000000,67.682999,72.550003,72.550003,8277200
2020-12-08,72.800003,75.940002,72.720001,75.300003,75.300003,4010400
2020-12-09,77.279999,77.930000,71.889999,73.059998,73.059998,6385900
2020-12-10,72.669998,75.970001,71.922997,75.709999,75.709999,4289000
2020-12-11,76.489998,81.980003,75.190002,75.910004,75.910004,9424500
2020-12-14,78.405998,80.870003,77.040001,78.199997,78.199997,5022600
2020-12-15,80.650002,80.800003,76.000000,76.660004,76.660004,3899900
2020-12-16,77.970001,81.809998,77.970001,78.830002,78.830002,3695300
2020-12-17,79.410004,82.839996,78.599998,82.190002,82.190002,3776100
2020-12-18,84.190002,86.599998,83.150002,84.680000,84.680000,6035900
2020-12-21,83.800003,88.870003,83.379997,87.610001,87.610001,7351700
2020-12-22,89.620003,90.190002,84.830002,85.879997,85.879997,3543500
2020-12-23,87.000000,87.260002,81.080002,82.779999,82.779999,4371600
2020-12-24,81.709999,83.230003,78.599998,82.010002,82.010002,3531700
2020-12-28,82.033997,83.720001,78.879997,81.379997,81.379997,3433100
2020-12-29,82.300003,84.540001,81.129997,82.449997,82.449997,3004800
2020-12-30,87.070000,95.709999,86.779999,94.349998,94.349998,9775600
2020-12-31,94.500000,94.500000,85.089996,85.720001,85.720001,11629200
2021-01-04,90.540001,96.180000,90.449997,94.739998,94.739998,7914500
2021-01-05,97.150002,103.650002,96.199997,102.459999,102.459999,9699100
2021-01-06,100.339996,108.050003,98.599998,105.599998,105.599998,8360700
2021-01-07,105.599998,112.550003,105.500000,111.400002,111.400002,7374200
2021-01-08,114.739998,120.800003,113.980003,118.470001,118.470001,9468800
2021-01-11,114.389999,116.830002,111.199997,112.470001,112.470001,7728500
2021-01-12,118.260002,119.989998,113.599998,115.440002,115.440002,3335900
2021-01-13,115.239998,120.930000,113.234001,119.309998,119.309998,3608600
2021-01-14,121.845001,129.399994,121.309998,123.220001,123.220001,8002000
2021-01-15,125.470001,126.709999,120.000000,122.629997,122.629997,4520300
2021-01-19,127.690002,134.279999,126.370003,127.879997,127.879997,7757100
2021-01-20,134.300003,137.347000,127.330002,127.800003,127.800003,6129800
2021-01-21,129.149994,130.500000,121.764999,123.879997,123.879997,5942300
2021-01-22,123.470001,134.070007,122.800003,133.750000,133.750000,6806500
2021-01-25,142.550003,144.460007,129.429993,134.270004,134.270004,8581200
2021-01-26,134.869995,134.869995,124.660004,126.000000,126.000000,5582600
2021-01-27,122.169998,125.070000,116.339996,120.430000,120.430000,7901400
2021-01-28,119.110001,124.800003,116.889000,119.000000,119.000000,8159400
2021-01-29,118.379997,119.875000,113.330002,113.889999,113.889999,9860000
2021-02-01,120.980003,122.329002,116.809998,121.639999,121.639999,8453000
2021-02-02,127.989998,131.990005,121.620003,129.979996,129.979996,6234400
2021-02-03,133.270004,136.500000,129.350006,135.190002,135.190002,6209200
2021-02-04,150.350006,150.350006,140.179993,142.570007,142.570007,9308400
2021-02-05,143.300003,144.039993,134.220001,138.979996,138.979996,6685400
2021-02-08,141.000000,146.220001,140.380005,144.039993,144.039993,4493300
2021-02-09,143.673996,146.979996,138.380005,140.119995,140.119995,5741000
2021-02-10,135.500000,157.617004,133.703995,156.369995,156.369995,12312100
2021-02-11,156.449997,157.660004,148.389999,148.520004,148.520004,4820000
2021-02-12,144.979996,155.039993,144.699997,153.119995,153.119995,2657200
2021-02-16,156.389999,157.399994,145.369995,148.839996,148.839996,5417000
2021-02-17,149.289993,153.570007,143.800003,146.839996,146.839996,4580900
2021-02-18,140.000000,144.399994,139.210007,143.470001,143.470001,3901200
2021-02-19,146.888000,151.789993,141.970001,143.600006,143.600006,4785400
2021-02-22,135.880005,139.929993,128.199997,129.110001,129.110001,7583300
2021-02-23,125.300003,129.970001,114.980003,129.259995,129.259995,9044200
2021-02-24,126.699997,128.649994,118.830002,127.139999,127.139999,6652100
2021-02-25,140.690002,147.710007,130.399994,131.839996,131.839996,18432300
2021-02-26,132.039993,136.089996,121.089996,125.970001,125.970001,9150000
2021-03-01,132.949997,145.490005,130.531998,144.669998,144.669998,7999100
2021-03-02,139.919998,144.449997,137.000000,137.940002,137.940002,4710400
2021-03-03,140.550003,145.914993,137.000000,138.779999,138.779999,5644300
2021-03-04,134.658005,136.389999,122.000000,126.660004,126.660004,11264000
2021-03-05,128.389999,128.389999,110.000000,118.839996,118.839996,12024400
2021-03-08,111.000000,114.000000,97.410004,98.589996,98.589996,16323000
2021-03-09,104.150002,110.790001,104.010002,107.400002,107.400002,11646100
2021-03-10,110.620003,112.660004,101.809998,103.099998,103.099998,9284000
2021-03-11,112.849998,114.472000,108.110001,110.440002,110.440002,9029500
2021-03-12,106.180000,110.879997,105.529999,109.989998,109.989998,4173700
2021-03-15,107.712997,112.800003,107.199997,111.650002,111.650002,3421100
2021-03-16,116.300003,119.830002,111.779999,113.309998,113.309998,7668000
2021-03-17,111.489998,112.252998,103.730003,111.349998,111.349998,7686500
2021-03-18,110.500000,113.680000,108.379997,108.820000,108.820000,3617000
2021-03-19,108.949997,111.199997,107.120003,108.860001,108.860001,3863600
2021-03-22,109.349998,110.250000,104.309998,106.879997,106.879997,5604700
2021-03-23,105.629997,107.500000,104.949997,105.989998,105.989998,5330700
2021-03-24,104.730003,106.000000,94.589996,95.699997,95.699997,14206700
2021-03-25,90.849998,96.888000,90.000000,95.650002,95.650002,6910300
2021-03-26,95.489998,101.739998,91.260002,97.080002,97.080002,9632500
2021-03-29,99.330002,104.050003,98.099998,101.540001,101.540001,15293000
2021-03-30,101.529999,107.260002,100.040001,105.050003,105.050003,5813800
2021-03-31,107.599998,108.379997,104.199997,107.059998,107.059998,4572900
2021-04-01,113.089996,117.879997,110.849998,111.980003,111.980003,5500900
2021-04-05,112.620003,113.300003,107.769997,110.419998,110.419998,2872900
2021-04-06,110.000000,115.279999,109.779999,114.150002,114.150002,3521000
2021-04-07,109.260002,110.519997,106.195000,106.750000,106.750000,7207900
2021-04-08,110.110001,110.863998,108.150002,109.150002,109.150002,2630600
2021-04-09,108.000000,108.180000,104.190002,105.800003,105.800003,3721500
2021-04-12,103.897003,104.070000,101.250000,103.000000,103.000000,2710900
2021-04-13,103.790001,105.290001,101.580002,104.430000,104.430000,2396400
2021-04-14,105.599998,106.089996,102.510002,103.040001,103.040001,2424300
2021-04-15,103.919998,104.150002,101.410004,103.000000,103.000000,2703500
2021-04-16,103.650002,103.989998,102.120003,103.480003,103.480003,2577300
2021-04-19,104.360001,107.955002,103.650002,105.720001,105.720001,3275700
2021-04-20,105.279999,105.370003,98.379997,100.639999,100.639999,4782000
2021-04-21,99.930000,105.199997,98.760002,104.160004,104.160004,3185200
2021-04-22,104.690002,111.389999,104.510002,108.150002,108.150002,4838900
2021-04-23,110.339996,117.849998,110.339996,116.660004,116.660004,6108400
2021-04-26,115.218002,118.690002,114.209999,118.459999,118.459999,3294900
2021-04-27,119.720001,122.730003,117.839996,120.160004,120.160004,4438300
2021-04-28,121.450996,122.410004,119.626999,120.639999,120.639999,2626300
2021-04-29,119.870003,120.639999,112.790001,114.620003,114.620003,4079600
2021-04-30,112.230003,114.589996,110.739998,110.849998,110.849998,2887058
